Year,Month,Day,Hour,Minute,Omni-Directional Wave Power,Peak Period,Significant Wave Height,,Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Energy Period,Maximum Energy Direction,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Directional Wave Spectrum,Version
2010,2,13,2,0,24820.87891,6.934813023,2.690918684,,,,,,,,,,,,,,,,,,,,
2010,2,13,3,0,23121.40039,6.934813023,2.629733324,,,,,,,,,,,,,,,,,,,,
2010,2,13,4,0,21419.1543,6.934813023,2.562639475,,,,,,,,,,,,,,,,,,,,
2010,2,13,5,0,19599.95508,6.934813023,2.476621389,,,,,,,,,,,,,,,,,,,,
2010,2,13,6,0,17723.61133,6.934813023,2.374303102,,,,,,,,,,,,,,,,,,,,
2010,2,13,7,0,16060.78027,6.934813023,2.286181688,,,,,,,,,,,,,,,,,,,,
2010,2,13,8,0,14733.52539,6.934813023,2.220858335,,,,,,,,,,,,,,,,,,,,
2010,2,13,9,0,13613.875,6.934813023,2.161993265,,,,,,,,,,,,,,,,,,,,
2010,2,13,10,0,12520.90234,6.934813023,2.093466043,,,,,,,,,,,,,,,,,,,,
2010,2,13,11,0,11359.1582,6.934813023,2.005507231,,,,,,,,,,,,,,,,,,,,
2010,2,13,12,0,10084.2793,6.934813023,1.895377398,,,,,,,,,,,,,,,,,,,,
2010,2,13,13,0,8840.863281,6.934813023,1.774086237,,,,,,,,,,,,,,,,,,,,
2010,2,13,14,0,7789.118164,6.934813023,1.668409824,,,,,,,,,,,,,,,,,,,,
2010,2,13,15,0,6919.925293,6.934813023,1.581047654,,,,,,,,,,,,,,,,,,,,
2010,2,13,16,0,6193.059082,6.934813023,1.50677824,,,,,,,,,,,,,,,,,,,,
2010,2,13,17,0,5620.169434,6.934813023,1.446190119,,,,,,,,,,,,,,,,,,,,
2010,2,13,18,0,5072.352051,6.934813023,1.38209486,,,,,,,,,,,,,,,,,,,,
2010,2,13,19,0,4566.478516,6.934813023,1.315550804,,,,,,,,,,,,,,,,,,,,
2010,2,13,20,0,4139.793457,6.934813023,1.260282516,,,,,,,,,,,,,,,,,,,,
2010,2,13,21,0,3827.754883,6.325110912,1.230607867,,,,,,,,,,,,,,,,,,,,
2010,2,13,22,0,3665.089355,6.325110912,1.233945131,,,,,,,,,,,,,,,,,,,,
2010,2,13,23,0,3657.940186,6.325110912,1.262452006,,,,,,,,,,,,,,,,,,,,
2010,2,14,0,0,3579.810791,6.325110912,1.263284683,,,,,,,,,,,,,,,,,,,,
2010,2,14,1,0,3431.876465,5.773672104,1.24656868,,,,,,,,,,,,,,,,,,,,
2010,2,14,2,0,3399.492188,5.773672104,1.258041143,,,,,,,,,,,,,,,,,,,,
2010,2,14,3,0,3625.378906,5.773672104,1.320834637,,,,,,,,,,,,,,,,,,,,
2010,2,14,4,0,4255.782715,5.773672104,1.451950073,,,,,,,,,,,,,,,,,,,,
2010,2,14,5,0,5144.827148,5.773672104,1.594866514,,,,,,,,,,,,,,,,,,,,
2010,2,14,6,0,5807.847656,5.773672104,1.669752955,,,,,,,,,,,,,,,,,,,,
2010,2,14,7,0,6222.742188,5.773672104,1.701593995,,,,,,,,,,,,,,,,,,,,
2010,2,14,8,0,6604.855469,5.773672104,1.726539254,,,,,,,,,,,,,,,,,,,,
2010,2,14,9,0,7280.17334,6.325110912,1.781468868,,,,,,,,,,,,,,,,,,,,
2010,2,14,10,0,8517.070313,6.325110912,1.879334331,,,,,,,,,,,,,,,,,,,,
2010,2,14,11,0,10593.72852,6.325110912,2.02740097,,,,,,,,,,,,,,,,,,,,
2010,2,14,12,0,13986.86426,6.934813023,2.231678963,,,,,,,,,,,,,,,,,,,,
2010,2,14,13,0,18876.26953,6.934813023,2.465952873,,,,,,,,,,,,,,,,,,,,
2010,2,14,14,0,25923.35938,7.59878397,2.744625807,,,,,,,,,,,,,,,,,,,,
2010,2,14,15,0,35979.41016,8.326395035,3.094976425,,,,,,,,,,,,,,,,,,,,
2010,2,14,16,0,48484.22266,8.326395035,3.465270042,,,,,,,,,,,,,,,,,,,,
2010,2,14,17,0,61439.53516,9.124087334,3.794332981,,,,,,,,,,,,,,,,,,,,
2010,2,14,18,0,72480.85156,14.43001366,4.044622898,,,,,,,,,,,,,,,,,,,,
2010,2,14,19,0,80031.32813,14.43001366,4.17156601,,,,,,,,,,,,,,,,,,,,
2010,2,14,20,0,84826.98438,13.15789509,4.256147385,,,,,,,,,,,,,,,,,,,,
2010,2,14,21,0,86351.66406,13.15789509,4.287053585,,,,,,,,,,,,,,,,,,,,
2010,2,14,22,0,84985.38281,13.15789509,4.269331932,,,,,,,,,,,,,,,,,,,,
2010,2,14,23,0,82266.1875,12.01923084,4.236053944,,,,,,,,,,,,,,,,,,,,
2010,2,15,0,0,80600.60938,12.01923084,4.261263371,,,,,,,,,,,,,,,,,,,,
2010,2,15,1,0,80376.01563,12.01923084,4.323195457,,,,,,,,,,,,,,,,,,,,
2010,2,15,2,0,81484.10938,12.01923084,4.423862934,,,,,,,,,,,,,,,,,,,,
2010,2,15,3,0,84111.46875,12.01923084,4.565527439,,,,,,,,,,,,,,,,,,,,
2010,2,15,4,0,85383.64063,12.01923084,4.643152714,,,,,,,,,,,,,,,,,,,,
2010,2,15,5,0,85667.65625,9.124087334,4.682574272,,,,,,,,,,,,,,,,,,,,
2010,2,15,6,0,84930.24219,9.124087334,4.664581776,,,,,,,,,,,,,,,,,,,,
2010,2,15,7,0,83726.05469,9.124087334,4.644012451,,,,,,,,,,,,,,,,,,,,
2010,2,15,8,0,83227.80469,9.124087334,4.66299057,,,,,,,,,,,,,,,,,,,,
2010,2,15,9,0,80713.90625,9.124087334,4.608208656,,,,,,,,,,,,,,,,,,,,
2010,2,15,10,0,75838.77344,9.124087334,4.472977161,,,,,,,,,,,,,,,,,,,,
2010,2,15,11,0,70572.25781,9.124087334,4.324300766,,,,,,,,,,,,,,,,,,,,
2010,2,15,12,0,65860.53125,9.124087334,4.185875416,,,,,,,,,,,,,,,,,,,,
2010,2,15,13,0,63131.15234,9.124087334,4.115450859,,,,,,,,,,,,,,,,,,,,
2010,2,15,14,0,61817.47656,9.124087334,4.088432312,,,,,,,,,,,,,,,,,,,,
2010,2,15,15,0,62160.55078,9.124087334,4.121902466,,,,,,,,,,,,,,,,,,,,
2010,2,15,16,0,64275.19531,9.124087334,4.213038921,,,,,,,,,,,,,,,,,,,,
2010,2,15,17,0,66238.23438,9.124087334,4.267543793,,,,,,,,,,,,,,,,,,,,
2010,2,15,18,0,66162.71875,9.124087334,4.247860432,,,,,,,,,,,,,,,,,,,,
2010,2,15,19,0,63909.80859,9.124087334,4.159011841,,,,,,,,,,,,,,,,,,,,
2010,2,15,20,0,60037.30469,9.124087334,4.020625591,,,,,,,,,,,,,,,,,,,,
2010,2,15,21,0,55679.21484,9.124087334,3.876205683,,,,,,,,,,,,,,,,,,,,
2010,2,15,22,0,51530.40625,9.124087334,3.744042635,,,,,,,,,,,,,,,,,,,,
2010,2,15,23,0,47704.21094,9.124087334,3.621684074,,,,,,,,,,,,,,,,,,,,
2010,2,16,0,0,43491.99219,9.124087334,3.465273142,,,,,,,,,,,,,,,,,,,,
2010,2,16,1,0,39653.37891,9.124087334,3.321472883,,,,,,,,,,,,,,,,,,,,
2010,2,16,2,0,36011.875,9.124087334,3.176828861,,,,,,,,,,,,,,,,,,,,
2010,2,16,3,0,31872.88867,9.124087334,2.982329369,,,,,,,,,,,,,,,,,,,,
2010,2,16,4,0,27748.4668,9.124087334,2.771122694,,,,,,,,,,,,,,,,,,,,
2010,2,16,5,0,24041.86914,9.124087334,2.574837208,,,,,,,,,,,,,,,,,,,,
2010,2,16,6,0,20777.86914,9.124087334,2.398630857,,,,,,,,,,,,,,,,,,,,
2010,2,16,7,0,17896.61719,9.124087334,2.237807035,,,,,,,,,,,,,,,,,,,,
2010,2,16,8,0,15366.51367,9.124087334,2.088256121,,,,,,,,,,,,,,,,,,,,
2010,2,16,9,0,13176.7666,8.326395035,1.949983358,,,,,,,,,,,,,,,,,,,,
2010,2,16,10,0,11302.55566,8.326395035,1.822868943,,,,,,,,,,,,,,,,,,,,
2010,2,16,11,0,9710.241211,8.326395035,1.706323624,,,,,,,,,,,,,,,,,,,,
2010,2,16,12,0,8366.985352,8.326395035,1.599916697,,,,,,,,,,,,,,,,,,,,
2010,2,16,13,0,7246.409668,8.326395035,1.50376296,,,,,,,,,,,,,,,,,,,,
2010,2,16,14,0,6336.291992,7.59878397,1.423090219,,,,,,,,,,,,,,,,,,,,
2010,2,16,15,0,5846.938477,7.59878397,1.419195175,,,,,,,,,,,,,,,,,,,,
2010,2,16,16,0,5985.663574,7.59878397,1.503261089,,,,,,,,,,,,,,,,,,,,
2010,2,16,17,0,6637.338867,7.59878397,1.606119871,,,,,,,,,,,,,,,,,,,,
2010,2,16,18,0,8081.888184,4.807692051,1.728306293,,,,,,,,,,,,,,,,,,,,
2010,2,16,19,0,11584.95996,5.268703938,1.971500039,,,,,,,,,,,,,,,,,,,,
2010,2,16,20,0,16430.67773,10,2.197577,,,,,,,,,,,,,,,,,,,,
2010,2,16,21,0,21681.68945,10,2.376325369,,,,,,,,,,,,,,,,,,,,
2010,2,16,22,0,26749.4707,10,2.552611828,,,,,,,,,,,,,,,,,,,,
2010,2,16,23,0,30592.97461,10,2.692297697,,,,,,,,,,,,,,,,,,,,
2010,2,17,0,0,34108.10938,10,2.884399176,,,,,,,,,,,,,,,,,,,,
2010,2,17,1,0,40364.17578,10,3.262084723,,,,,,,,,,,,,,,,,,,,
2010,2,17,2,0,49087.69531,10,3.656952143,,,,,,,,,,,,,,,,,,,,
2010,2,17,3,0,55754.01563,10,3.821187258,,,,,,,,,,,,,,,,,,,,
2010,2,17,4,0,63050.09375,10,3.945519686,,,,,,,,,,,,,,,,,,,,
2010,2,17,5,0,76293.17188,10.96491241,4.214009285,,,,,,,,,,,,,,,,,,,,
2010,2,17,6,0,94371.35938,10.96491241,4.556564331,,,,,,,,,,,,,,,,,,,,
2010,2,17,7,0,112504.4063,12.01923084,4.873857021,,,,,,,,,,,,,,,,,,,,
2010,2,17,8,0,126902.6797,12.01923084,5.093152046,,,,,,,,,,,,,,,,,,,,
2010,2,17,9,0,137618.5938,12.01923084,5.231898785,,,,,,,,,,,,,,,,,,,,
2010,2,17,10,0,148071.4844,12.01923084,5.44123745,,,,,,,,,,,,,,,,,,,,
2010,2,17,11,0,152933.7188,12.01923084,5.503530979,,,,,,,,,,,,,,,,,,,,
2010,2,17,12,0,157287.2969,12.01923084,5.638188839,,,,,,,,,,,,,,,,,,,,
2010,2,17,13,0,158724.2344,12.01923084,5.750526428,,,,,,,,,,,,,,,,,,,,
2010,2,17,14,0,151235.2344,12.01923084,5.662595272,,,,,,,,,,,,,,,,,,,,
2010,2,17,15,0,136564.0938,12.01923084,5.416856766,,,,,,,,,,,,,,,,,,,,
2010,2,17,16,0,118883.7266,12.01923084,5.078102112,,,,,,,,,,,,,,,,,,,,
2010,2,17,17,0,101758.4141,12.01923084,4.714308739,,,,,,,,,,,,,,,,,,,,
2010,2,17,18,0,87019.48438,12.01923084,4.378756046,,,,,,,,,,,,,,,,,,,,
2010,2,17,19,0,74612.65625,12.01923084,4.075882435,,,,,,,,,,,,,,,,,,,,
2010,2,17,20,0,64517.95313,10.96491241,3.816088438,,,,,,,,,,,,,,,,,,,,
2010,2,17,21,0,56488.89844,10.96491241,3.59773612,,,,,,,,,,,,,,,,,,,,
2010,2,17,22,0,49925.08203,10.96491241,3.410386324,,,,,,,,,,,,,,,,,,,,
2010,2,17,23,0,44368.5625,10.96491241,3.241951466,,,,,,,,,,,,,,,,,,,,
2010,2,18,0,0,39451.42578,10.96491241,3.074789524,,,,,,,,,,,,,,,,,,,,
2010,2,18,1,0,35186.67188,10.96491241,2.920999289,,,,,,,,,,,,,,,,,,,,
2010,2,18,2,0,31428.16016,10,2.781638622,,,,,,,,,,,,,,,,,,,,
2010,2,18,3,0,28156.61523,10,2.657002449,,,,,,,,,,,,,,,,,,,,
2010,2,18,4,0,25287.46875,10,2.543918371,,,,,,,,,,,,,,,,,,,,
2010,2,18,5,0,22874.6543,10,2.446135044,,,,,,,,,,,,,,,,,,,,
2010,2,18,6,0,20686.00391,10,2.355712175,,,,,,,,,,,,,,,,,,,,
2010,2,18,7,0,18923.95313,10,2.283776283,,,,,,,,,,,,,,,,,,,,
2010,2,18,8,0,17565.11914,10,2.237238407,,,,,,,,,,,,,,,,,,,,
2010,2,18,9,0,16590.19141,9.124087334,2.217995167,,,,,,,,,,,,,,,,,,,,
2010,2,18,10,0,16070.5957,9.124087334,2.223416328,,,,,,,,,,,,,,,,,,,,
2010,2,18,11,0,15932.28809,9.124087334,2.248400927,,,,,,,,,,,,,,,,,,,,
2010,2,18,12,0,16201.89941,9.124087334,2.304394484,,,,,,,,,,,,,,,,,,,,
2010,2,18,13,0,16678.88672,9.124087334,2.355171204,,,,,,,,,,,,,,,,,,,,
2010,2,18,14,0,17109.60938,9.124087334,2.388693333,,,,,,,,,,,,,,,,,,,,
2010,2,18,15,0,17690.94531,9.124087334,2.432369232,,,,,,,,,,,,,,,,,,,,
2010,2,18,16,0,18466.8457,8.326395035,2.486287594,,,,,,,,,,,,,,,,,,,,
2010,2,18,17,0,19467.40234,8.326395035,2.550222397,,,,,,,,,,,,,,,,,,,,
2010,2,18,18,0,20729.47461,8.326395035,2.622735262,,,,,,,,,,,,,,,,,,,,
2010,2,18,19,0,22371.25391,8.326395035,2.712333679,,,,,,,,,,,,,,,,,,,,
2010,2,18,20,0,24478.88477,9.124087334,2.824753523,,,,,,,,,,,,,,,,,,,,
2010,2,18,21,0,26693.08789,9.124087334,2.926962852,,,,,,,,,,,,,,,,,,,,
2010,2,18,22,0,29087.89648,9.124087334,3.032703161,,,,,,,,,,,,,,,,,,,,
2010,2,18,23,0,31656.86133,7.59878397,3.142907143,,,,,,,,,,,,,,,,,,,,
2010,2,19,0,0,32649.95703,8.326395035,3.143381596,,,,,,,,,,,,,,,,,,,,
2010,2,19,1,0,32694.81836,9.124087334,3.10250783,,,,,,,,,,,,,,,,,,,,
2010,2,19,2,0,32785.65234,9.124087334,3.08662653,,,,,,,,,,,,,,,,,,,,
2010,2,19,3,0,32923.75,9.124087334,3.08808136,,,,,,,,,,,,,,,,,,,,
2010,2,19,4,0,33158.78125,9.124087334,3.100813389,,,,,,,,,,,,,,,,,,,,
2010,2,19,5,0,33587.36328,8.326395035,3.121611595,,,,,,,,,,,,,,,,,,,,
2010,2,19,6,0,33593.86719,8.326395035,3.107664824,,,,,,,,,,,,,,,,,,,,
2010,2,19,7,0,33971.93359,8.326395035,3.113758087,,,,,,,,,,,,,,,,,,,,
2010,2,19,8,0,35304.65625,8.326395035,3.173954487,,,,,,,,,,,,,,,,,,,,
2010,2,19,9,0,37580.40625,8.326395035,3.290400505,,,,,,,,,,,,,,,,,,,,
2010,2,19,10,0,40284.12891,8.326395035,3.415342093,,,,,,,,,,,,,,,,,,,,
2010,2,19,11,0,42704.82813,8.326395035,3.515910625,,,,,,,,,,,,,,,,,,,,
2010,2,19,12,0,43465.71484,9.124087334,3.53115201,,,,,,,,,,,,,,,,,,,,
2010,2,19,13,0,43192.24609,9.124087334,3.508728266,,,,,,,,,,,,,,,,,,,,
2010,2,19,14,0,42554.70703,9.124087334,3.483990431,,,,,,,,,,,,,,,,,,,,
2010,2,19,15,0,42234.59766,9.124087334,3.489257813,,,,,,,,,,,,,,,,,,,,
2010,2,19,16,0,42152.82031,8.326395035,3.504253626,,,,,,,,,,,,,,,,,,,,
2010,2,19,17,0,41731.92188,8.326395035,3.494309664,,,,,,,,,,,,,,,,,,,,
2010,2,19,18,0,40143.71484,8.326395035,3.404237509,,,,,,,,,,,,,,,,,,,,
2010,2,19,19,0,38951.87109,9.124087334,3.34378767,,,,,,,,,,,,,,,,,,,,
2010,2,19,20,0,39284.34375,10,3.368648052,,,,,,,,,,,,,,,,,,,,
2010,2,19,21,0,40496.125,10,3.424851179,,,,,,,,,,,,,,,,,,,,
2010,2,19,22,0,41993.80469,10,3.478363276,,,,,,,,,,,,,,,,,,,,
2010,2,19,23,0,43529.50781,10,3.522644281,,,,,,,,,,,,,,,,,,,,
2010,2,20,0,0,44504.83984,10,3.531967402,,,,,,,,,,,,,,,,,,,,
2010,2,20,1,0,44907.34375,10,3.527295828,,,,,,,,,,,,,,,,,,,,
2010,2,20,2,0,45483.84375,10,3.538229942,,,,,,,,,,,,,,,,,,,,
2010,2,20,3,0,46569.98047,10,3.578974724,,,,,,,,,,,,,,,,,,,,
2010,2,20,4,0,47678.60156,10,3.621096373,,,,,,,,,,,,,,,,,,,,
2010,2,20,5,0,48398.48828,8.326395035,3.646965981,,,,,,,,,,,,,,,,,,,,
2010,2,20,6,0,49142.875,8.326395035,3.667568922,,,,,,,,,,,,,,,,,,,,
2010,2,20,7,0,49299.71875,8.326395035,3.667281389,,,,,,,,,,,,,,,,,,,,
2010,2,20,8,0,48740.30859,8.326395035,3.642941713,,,,,,,,,,,,,,,,,,,,
2010,2,20,9,0,48231,8.326395035,3.637326956,,,,,,,,,,,,,,,,,,,,
2010,2,20,10,0,47434.86328,8.326395035,3.622467041,,,,,,,,,,,,,,,,,,,,
2010,2,20,11,0,46044.35547,8.326395035,3.578419924,,,,,,,,,,,,,,,,,,,,
2010,2,20,12,0,44370.34766,8.326395035,3.527774811,,,,,,,,,,,,,,,,,,,,
2010,2,20,13,0,41827.51563,8.326395035,3.438529253,,,,,,,,,,,,,,,,,,,,
2010,2,20,14,0,38895.10156,8.326395035,3.330334902,,,,,,,,,,,,,,,,,,,,
2010,2,20,15,0,36085.98047,8.326395035,3.223874092,,,,,,,,,,,,,,,,,,,,
2010,2,20,16,0,33300.21875,8.326395035,3.115356207,,,,,,,,,,,,,,,,,,,,
2010,2,20,17,0,30831.69531,8.326395035,3.023066759,,,,,,,,,,,,,,,,,,,,
2010,2,20,18,0,29471.81641,7.59878397,2.98249507,,,,,,,,,,,,,,,,,,,,
2010,2,20,19,0,28791.01172,7.59878397,2.969000816,,,,,,,,,,,,,,,,,,,,
2010,2,20,20,0,28410.25977,7.59878397,2.97044611,,,,,,,,,,,,,,,,,,,,
2010,2,20,21,0,28631.7207,7.59878397,2.999080181,,,,,,,,,,,,,,,,,,,,
2010,2,20,22,0,28908.38086,7.59878397,3.02102685,,,,,,,,,,,,,,,,,,,,
2010,2,20,23,0,28659.18164,7.59878397,3.011249304,,,,,,,,,,,,,,,,,,,,
2010,2,21,0,0,26042.04688,7.59878397,2.863929272,,,,,,,,,,,,,,,,,,,,
2010,2,21,1,0,22792.3418,7.59878397,2.671936989,,,,,,,,,,,,,,,,,,,,
2010,2,21,2,0,20064.49023,7.59878397,2.51069212,,,,,,,,,,,,,,,,,,,,
2010,2,21,3,0,17810.84961,7.59878397,2.376737833,,,,,,,,,,,,,,,,,,,,
2010,2,21,4,0,15940.65039,7.59878397,2.266257524,,,,,,,,,,,,,,,,,,,,
2010,2,21,5,0,14445.13867,7.59878397,2.178391695,,,,,,,,,,,,,,,,,,,,
2010,2,21,6,0,13296.53418,7.59878397,2.107956409,,,,,,,,,,,,,,,,,,,,
2010,2,21,7,0,12545.26758,7.59878397,2.065241337,,,,,,,,,,,,,,,,,,,,
2010,2,21,8,0,12083.80469,6.934813023,2.038365364,,,,,,,,,,,,,,,,,,,,
2010,2,21,9,0,11826.23438,6.934813023,2.022708893,,,,,,,,,,,,,,,,,,,,
2010,2,21,10,0,11811.8457,6.934813023,2.026053905,,,,,,,,,,,,,,,,,,,,
2010,2,21,11,0,12088.28613,6.934813023,2.053094387,,,,,,,,,,,,,,,,,,,,
2010,2,21,12,0,12736.24609,6.934813023,2.105707645,,,,,,,,,,,,,,,,,,,,
2010,2,21,13,0,13499.97754,6.934813023,2.160479784,,,,,,,,,,,,,,,,,,,,
2010,2,21,14,0,14271.75977,6.934813023,2.21287775,,,,,,,,,,,,,,,,,,,,
2010,2,21,15,0,15167.58789,6.934813023,2.282049656,,,,,,,,,,,,,,,,,,,,
2010,2,21,16,0,16478.39648,6.934813023,2.393244267,,,,,,,,,,,,,,,,,,,,
2010,2,21,17,0,17851.06055,6.934813023,2.495024443,,,,,,,,,,,,,,,,,,,,
2010,2,21,18,0,17782.66406,6.934813023,2.46003437,,,,,,,,,,,,,,,,,,,,
2010,2,21,19,0,16979.99219,6.934813023,2.378650665,,,,,,,,,,,,,,,,,,,,
2010,2,21,20,0,16660.84961,7.59878397,2.352531433,,,,,,,,,,,,,,,,,,,,
2010,2,21,21,0,17083.02148,7.59878397,2.391722679,,,,,,,,,,,,,,,,,,,,
2010,2,21,22,0,18009.94727,6.934813023,2.464328289,,,,,,,,,,,,,,,,,,,,
2010,2,21,23,0,19064.97656,6.934813023,2.537989855,,,,,,,,,,,,,,,,,,,,
2010,2,22,0,0,20839.83789,6.934813023,2.657675982,,,,,,,,,,,,,,,,,,,,
2010,2,22,1,0,22380.78906,6.934813023,2.745381355,,,,,,,,,,,,,,,,,,,,
2010,2,22,2,0,23043.96289,7.59878397,2.776468754,,,,,,,,,,,,,,,,,,,,
2010,2,22,3,0,22916.54102,7.59878397,2.755787849,,,,,,,,,,,,,,,,,,,,
2010,2,22,4,0,22297.66211,7.59878397,2.708021402,,,,,,,,,,,,,,,,,,,,
2010,2,22,5,0,21519.63086,7.59878397,2.657261848,,,,,,,,,,,,,,,,,,,,
2010,2,22,6,0,20872.15625,7.59878397,2.61760807,,,,,,,,,,,,,,,,,,,,
2010,2,22,7,0,20500.17969,7.59878397,2.595541239,,,,,,,,,,,,,,,,,,,,
2010,2,22,8,0,20417.06836,7.59878397,2.592104912,,,,,,,,,,,,,,,,,,,,
2010,2,22,9,0,20917.07617,7.59878397,2.626171112,,,,,,,,,,,,,,,,,,,,
2010,2,22,10,0,22569.67578,7.59878397,2.737414837,,,,,,,,,,,,,,,,,,,,
2010,2,22,11,0,25324.625,7.59878397,2.890165091,,,,,,,,,,,,,,,,,,,,
2010,2,22,12,0,28781.625,7.59878397,3.04729104,,,,,,,,,,,,,,,,,,,,
2010,2,22,13,0,30791.04297,7.59878397,3.107615471,,,,,,,,,,,,,,,,,,,,
2010,2,22,14,0,29799.04688,8.326395035,3.027191162,,,,,,,,,,,,,,,,,,,,
2010,2,22,15,0,27435.0918,8.326395035,2.897386312,,,,,,,,,,,,,,,,,,,,
2010,2,22,16,0,24803.57227,8.326395035,2.765248299,,,,,,,,,,,,,,,,,,,,
2010,2,22,17,0,22171.9375,7.59878397,2.630058765,,,,,,,,,,,,,,,,,,,,
2010,2,22,18,0,19487.19922,7.59878397,2.483072758,,,,,,,,,,,,,,,,,,,,
2010,2,22,19,0,17171.20313,7.59878397,2.349146843,,,,,,,,,,,,,,,,,,,,
2010,2,22,20,0,15308.25391,7.59878397,2.234807491,,,,,,,,,,,,,,,,,,,,
2010,2,22,21,0,13579.93457,7.59878397,2.117641687,,,,,,,,,,,,,,,,,,,,
2010,2,22,22,0,11904.55469,7.59878397,1.988964915,,,,,,,,,,,,,,,,,,,,
2010,2,22,23,0,10387.6377,7.59878397,1.857538939,,,,,,,,,,,,,,,,,,,,
2010,2,23,0,0,9070.744141,7.59878397,1.729284286,,,,,,,,,,,,,,,,,,,,
2010,2,23,1,0,8009.473145,6.934813023,1.616562009,,,,,,,,,,,,,,,,,,,,
2010,2,23,2,0,7210.401367,6.934813023,1.523816824,,,,,,,,,,,,,,,,,,,,
2010,2,23,3,0,6642.325195,6.934813023,1.449102998,,,,,,,,,,,,,,,,,,,,
2010,2,23,4,0,6280.919434,6.934813023,1.391378522,,,,,,,,,,,,,,,,,,,,
2010,2,23,5,0,6092.958496,6.934813023,1.34858942,,,,,,,,,,,,,,,,,,,,
2010,2,23,6,0,6040.486328,6.325110912,1.318475723,,,,,,,,,,,,,,,,,,,,
2010,2,23,7,0,6081.005859,10.96491241,1.298198819,,,,,,,,,,,,,,,,,,,,
2010,2,23,8,0,6181.800781,10.96491241,1.285557032,,,,,,,,,,,,,,,,,,,,
2010,2,23,9,0,6323.067871,10.96491241,1.279314637,,,,,,,,,,,,,,,,,,,,
2010,2,23,10,0,6489.981934,10.96491241,1.27726233,,,,,,,,,,,,,,,,,,,,
2010,2,23,11,0,6682.139648,10.96491241,1.279086232,,,,,,,,,,,,,,,,,,,,
2010,2,23,12,0,6901.066895,10.96491241,1.2843256,,,,,,,,,,,,,,,,,,,,
2010,2,23,13,0,7156.765625,10.96491241,1.293905377,,,,,,,,,,,,,,,,,,,,
2010,2,23,14,0,7464.354004,10.96491241,1.31143713,,,,,,,,,,,,,,,,,,,,
2010,2,23,15,0,7853.500977,10.96491241,1.344424009,,,,,,,,,,,,,,,,,,,,
2010,2,23,16,0,8365.65918,10.96491241,1.399929762,,,,,,,,,,,,,,,,,,,,
2010,2,23,17,0,9069.21875,10.96491241,1.485575676,,,,,,,,,,,,,,,,,,,,
2010,2,23,18,0,9936.883789,10.96491241,1.582731605,,,,,,,,,,,,,,,,,,,,
2010,2,23,19,0,11179.0127,10.96491241,1.714793205,,,,,,,,,,,,,,,,,,,,
2010,2,23,20,0,13124.79395,10.96491241,1.900433779,,,,,,,,,,,,,,,,,,,,
2010,2,23,21,0,15523.59766,10.96491241,2.087447166,,,,,,,,,,,,,,,,,,,,
2010,2,23,22,0,17812.80273,12.01923084,2.22950983,,,,,,,,,,,,,,,,,,,,
2010,2,23,23,0,19808.59961,12.01923084,2.334524155,,,,,,,,,,,,,,,,,,,,
2010,2,24,0,0,21487.71094,12.01923084,2.416258574,,,,,,,,,,,,,,,,,,,,
2010,2,24,1,0,22951.24023,12.01923084,2.486409187,,,,,,,,,,,,,,,,,,,,
2010,2,24,2,0,23881.73438,12.01923084,2.520851374,,,,,,,,,,,,,,,,,,,,
2010,2,24,3,0,24635.95898,12.01923084,2.548333406,,,,,,,,,,,,,,,,,,,,
2010,2,24,4,0,25553.74023,12.01923084,2.59026289,,,,,,,,,,,,,,,,,,,,
2010,2,24,5,0,26630.00391,12.01923084,2.640671253,,,,,,,,,,,,,,,,,,,,
2010,2,24,6,0,28183.38281,12.01923084,2.708919525,,,,,,,,,,,,,,,,,,,,
2010,2,24,7,0,29713.76563,12.01923084,2.763335228,,,,,,,,,,,,,,,,,,,,
2010,2,24,8,0,31217.27148,12.01923084,2.812243223,,,,,,,,,,,,,,,,,,,,
2010,2,24,9,0,33266.28516,12.01923084,2.888579369,,,,,,,,,,,,,,,,,,,,
2010,2,24,10,0,36040.14453,12.01923084,2.992043972,,,,,,,,,,,,,,,,,,,,
2010,2,24,11,0,39264.53516,12.01923084,3.103663921,,,,,,,,,,,,,,,,,,,,
2010,2,24,12,0,43183.91406,12.01923084,3.235149145,,,,,,,,,,,,,,,,,,,,
2010,2,24,13,0,48148.77734,12.01923084,3.380964756,,,,,,,,,,,,,,,,,,,,
2010,2,24,14,0,53562.83203,12.01923084,3.540639877,,,,,,,,,,,,,,,,,,,,
2010,2,24,15,0,59738.64063,12.01923084,3.720199823,,,,,,,,,,,,,,,,,,,,
2010,2,24,16,0,65787.14844,10.96491241,3.875622034,,,,,,,,,,,,,,,,,,,,
2010,2,24,17,0,71052.75,10.96491241,3.9877491,,,,,,,,,,,,,,,,,,,,
2010,2,24,18,0,75518.54688,10.96491241,4.066751957,,,,,,,,,,,,,,,,,,,,
2010,2,24,19,0,78261.4375,10.96491241,4.111988544,,,,,,,,,,,,,,,,,,,,
2010,2,24,20,0,79953.32031,10.96491241,4.143150806,,,,,,,,,,,,,,,,,,,,
2010,2,24,21,0,81086.39063,10.96491241,4.16917944,,,,,,,,,,,,,,,,,,,,
